id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform	abundances
4004	RodriguezEcheverria_2017_6B29	NS31/AML2	34.2253	-19.0067	Africa	soil	4954	woodland	24.1	1150	4.43	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	7
4072	RodriguezEcheverria_2017_6B29	NS31/AML2	34.1835	-19.0193	Africa	soil	7517	woodland	24	1096	4.47	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	135
4218	Jiang_2020_1BX	AMV4.5NF/AMDGR	109.577	19.4322	Asia	rhizosphere soil	101024	cropland	23.8	1754	4.79	2018	Litchi chinensis	SSU	Illumina	3
4332	Vasar_2021_1HW	WANDA/AML2	29.4772	-20.0186	Africa	soil	10412	shrubland	18.8	668	4.15	2012	NA_	SSU	Illumina	1
4442	RodriguezEcheverria_2017_6B29	NS31/AML2	34.362	-18.9713	Africa	soil	4213	forest	24.5	997	4.5	2014	Acacia nigrescens;Acacia robusta;Albizia sp.;Combretum sp.;Milletia stuhlmannii	SSU	454Roche	7
4445	RodriguezEcheverria_2017_6B29	NS31/AML2	34.1997	-19.0001	Africa	soil	6673	woodland	23.9	1111	4.78	2014	Caesalpinioideae sp.;Brachystegia boehmii;B. spiciformis;Julbernadia globiflora	SSU	454Roche	26
4454	Hart_2014_7702	NS31/AM1	-156.038	20.7992	North America	root	172	forest	24.2	2464	NA_	2010	Artocarpus altilis	SSU	454Roche	1
5078	Vasar_2021_1HW	WANDA/AML2	-74.0114	11.2842	South America	soil	6672	shrubland	25.9	1757	5.52	2014	NA_	SSU	Illumina	4
5101	Davison_2015_1GM	NS31/AML2	18.9555	-33.988	Africa	root	2205	shrubland	15.6	1120	NA_	2010	Montinia caryophyllacea	SSU	454Roche	1
5389	Vasar_2021_1HW	WANDA/AML2	131.818	-13.8417	Australia	soil	2197	shrubland	26.7	1262	4.25	2011	NA_	SSU	Illumina	2
5401	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.304	22.6406	Asia	rhizosphere soil	61644	cropland	22.2	1568	4.7	2018	Litchi chinensis	SSU	Illumina	13
5653	Vasar_2021_1HW	WANDA/AML2	-69.9956	-4.03833	South America	soil	65502	forest	25	3196	3.39	2017	NA_	SSU	Illumina	30
